fecha,id_sku,id_canal,id_campana,cantidad_vendida_total,venta_total,precio_unitario_promedio,descuento_total,porcentaje_descuento_promedio,numero_transacciones,fecha_creacion,fecha_modificacion,usuario_modificacion
2024-04-05,SKU_1L,CH_01,SIN_CAMPANA,160,320.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_20L,CH_01,SIN_CAMPANA,28,210.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_20L,CH_04,CAMP_012,44,330.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_20L,CH_04,SIN_CAMPANA,10,75.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_500ML,CH_01,SIN_CAMPANA,118,141.6,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_500ML,CH_02,SIN_CAMPANA,39,46.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-05,SKU_500ML,CH_03,SIN_CAMPANA,70,84.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_1L,CH_01,SIN_CAMPANA,73,146.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_1L,CH_02,SIN_CAMPANA,85,170.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_20L,CH_01,SIN_CAMPANA,70,525.0,7.5,0.0,0.0,6,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_20L,CH_03,CAMP_012,16,120.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_20L,CH_03,SIN_CAMPANA,19,142.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_20L,CH_04,SIN_CAMPANA,12,90.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-06,SKU_500ML,CH_01,SIN_CAMPANA,247,296.4,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_1L,CH_01,SIN_CAMPANA,50,100.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_1L,CH_02,SIN_CAMPANA,35,70.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_1L,CH_03,CAMP_011,31,62.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_1L,CH_03,SIN_CAMPANA,56,112.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_20L,CH_03,CAMP_012,117,877.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_500ML,CH_01,SIN_CAMPANA,134,160.8,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-07,SKU_500ML,CH_02,SIN_CAMPANA,130,156.0,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_1L,CH_01,SIN_CAMPANA,79,158.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_1L,CH_03,CAMP_010,73,146.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_1L,CH_03,CAMP_011,42,84.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_20L,CH_02,CAMP_012,32,240.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_20L,CH_02,SIN_CAMPANA,29,217.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_20L,CH_03,SIN_CAMPANA,23,172.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_500ML,CH_01,SIN_CAMPANA,39,46.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_500ML,CH_02,SIN_CAMPANA,113,135.6,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-08,SKU_500ML,CH_03,SIN_CAMPANA,39,46.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_1L,CH_01,SIN_CAMPANA,96,192.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_1L,CH_04,SIN_CAMPANA,34,68.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_20L,CH_01,SIN_CAMPANA,50,375.0,7.5,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_20L,CH_02,CAMP_012,20,150.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_20L,CH_04,CAMP_012,10,75.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_500ML,CH_01,SIN_CAMPANA,106,127.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-09,SKU_500ML,CH_02,SIN_CAMPANA,118,141.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_1L,CH_01,SIN_CAMPANA,51,102.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_1L,CH_02,CAMP_011,25,50.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_1L,CH_02,SIN_CAMPANA,32,64.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_1L,CH_03,SIN_CAMPANA,33,66.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_1L,CH_04,SIN_CAMPANA,24,48.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_20L,CH_01,SIN_CAMPANA,54,405.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_20L,CH_03,SIN_CAMPANA,44,330.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_500ML,CH_01,SIN_CAMPANA,104,124.8,1.2,0.0,0.0,5,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_500ML,CH_02,SIN_CAMPANA,102,122.4,1.2,0.0,0.0,5,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-10,SKU_500ML,CH_03,SIN_CAMPANA,35,42.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_1L,CH_01,SIN_CAMPANA,88,176.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_1L,CH_02,SIN_CAMPANA,54,108.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_1L,CH_03,CAMP_010,29,58.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_1L,CH_03,CAMP_011,31,62.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_20L,CH_01,SIN_CAMPANA,69,517.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_20L,CH_03,SIN_CAMPANA,37,277.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_500ML,CH_01,SIN_CAMPANA,148,177.6,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-11,SKU_500ML,CH_02,SIN_CAMPANA,68,81.6,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_1L,CH_01,SIN_CAMPANA,38,76.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_1L,CH_02,SIN_CAMPANA,57,114.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_1L,CH_03,CAMP_011,47,94.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_20L,CH_01,SIN_CAMPANA,64,480.0,7.5,0.0,0.0,5,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_20L,CH_02,CAMP_012,27,202.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_20L,CH_02,SIN_CAMPANA,16,120.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_500ML,CH_01,SIN_CAMPANA,161,193.2,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-12,SKU_500ML,CH_04,SIN_CAMPANA,37,44.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_1L,CH_01,SIN_CAMPANA,109,218.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_1L,CH_04,CAMP_011,25,50.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_1L,CH_04,SIN_CAMPANA,39,78.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_20L,CH_01,SIN_CAMPANA,40,300.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_20L,CH_02,SIN_CAMPANA,30,225.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_20L,CH_03,SIN_CAMPANA,45,337.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_500ML,CH_01,SIN_CAMPANA,151,181.2,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-13,SKU_500ML,CH_03,SIN_CAMPANA,60,72.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_1L,CH_01,SIN_CAMPANA,142,284.0,2.0,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_1L,CH_03,CAMP_010,38,76.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_20L,CH_01,SIN_CAMPANA,52,390.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_20L,CH_02,SIN_CAMPANA,32,240.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_20L,CH_03,SIN_CAMPANA,31,232.5,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_500ML,CH_02,SIN_CAMPANA,73,87.6,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_500ML,CH_03,SIN_CAMPANA,54,64.8,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-14,SKU_500ML,CH_04,SIN_CAMPANA,60,72.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-15,SKU_1L,CH_01,SIN_CAMPANA,185,370.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-15,SKU_20L,CH_03,SIN_CAMPANA,111,832.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-15,SKU_500ML,CH_02,SIN_CAMPANA,120,144.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-15,SKU_500ML,CH_03,SIN_CAMPANA,52,62.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-15,SKU_500ML,CH_04,SIN_CAMPANA,68,81.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_1L,CH_01,SIN_CAMPANA,71,142.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_1L,CH_03,CAMP_011,27,54.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_1L,CH_04,SIN_CAMPANA,70,140.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_20L,CH_01,SIN_CAMPANA,31,232.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_20L,CH_02,CAMP_012,39,292.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_20L,CH_02,SIN_CAMPANA,32,240.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-16,SKU_500ML,CH_01,SIN_CAMPANA,231,277.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_1L,CH_01,SIN_CAMPANA,62,124.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_1L,CH_03,SIN_CAMPANA,56,112.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_1L,CH_04,CAMP_011,54,108.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_20L,CH_03,SIN_CAMPANA,89,667.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_500ML,CH_01,SIN_CAMPANA,46,55.2,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_500ML,CH_02,SIN_CAMPANA,94,112.8,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_500ML,CH_03,SIN_CAMPANA,25,30.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-17,SKU_500ML,CH_04,SIN_CAMPANA,52,62.4,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_1L,CH_01,SIN_CAMPANA,75,150.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_1L,CH_02,CAMP_011,41,82.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_1L,CH_02,SIN_CAMPANA,33,66.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_20L,CH_01,SIN_CAMPANA,24,180.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_20L,CH_02,SIN_CAMPANA,26,195.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_20L,CH_03,CAMP_012,19,142.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_20L,CH_04,CAMP_012,22,165.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_500ML,CH_01,SIN_CAMPANA,99,118.8,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_500ML,CH_02,SIN_CAMPANA,35,42.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-18,SKU_500ML,CH_04,SIN_CAMPANA,60,72.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_1L,CH_01,SIN_CAMPANA,88,176.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_1L,CH_04,SIN_CAMPANA,20,40.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_20L,CH_02,SIN_CAMPANA,93,697.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_500ML,CH_01,SIN_CAMPANA,62,74.4,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_500ML,CH_02,SIN_CAMPANA,36,43.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_500ML,CH_03,SIN_CAMPANA,71,85.2,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-19,SKU_500ML,CH_04,SIN_CAMPANA,31,37.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_1L,CH_03,SIN_CAMPANA,168,336.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_20L,CH_01,SIN_CAMPANA,54,405.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_20L,CH_03,SIN_CAMPANA,26,195.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_20L,CH_04,SIN_CAMPANA,25,187.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_500ML,CH_01,SIN_CAMPANA,95,114.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_500ML,CH_03,SIN_CAMPANA,46,55.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-20,SKU_500ML,CH_04,SIN_CAMPANA,89,106.8,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_1L,CH_01,SIN_CAMPANA,134,268.0,2.0,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_1L,CH_02,SIN_CAMPANA,63,126.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_20L,CH_03,SIN_CAMPANA,98,735.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_500ML,CH_01,SIN_CAMPANA,56,67.2,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_500ML,CH_02,SIN_CAMPANA,60,72.0,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_500ML,CH_03,SIN_CAMPANA,53,63.6,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-21,SKU_500ML,CH_04,SIN_CAMPANA,16,19.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-22,SKU_1L,CH_01,SIN_CAMPANA,140,280.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-22,SKU_20L,CH_01,SIN_CAMPANA,44,330.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-22,SKU_20L,CH_03,SIN_CAMPANA,61,457.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-22,SKU_500ML,CH_03,SIN_CAMPANA,78,93.6,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-22,SKU_500ML,CH_04,SIN_CAMPANA,71,85.2,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_1L,CH_02,SIN_CAMPANA,130,260.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_1L,CH_03,SIN_CAMPANA,34,68.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_20L,CH_01,SIN_CAMPANA,28,210.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_20L,CH_03,SIN_CAMPANA,54,405.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_500ML,CH_01,SIN_CAMPANA,174,208.8,1.2,0.0,0.0,6,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-23,SKU_500ML,CH_02,SIN_CAMPANA,53,63.6,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_1L,CH_01,SIN_CAMPANA,150,300.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_20L,CH_01,SIN_CAMPANA,77,577.5,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_20L,CH_02,SIN_CAMPANA,33,247.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_500ML,CH_01,SIN_CAMPANA,86,103.2,1.2,0.0,0.0,4,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_500ML,CH_02,SIN_CAMPANA,66,79.2,1.2,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_500ML,CH_03,SIN_CAMPANA,24,28.8,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-24,SKU_500ML,CH_04,SIN_CAMPANA,25,30.0,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_1L,CH_01,SIN_CAMPANA,76,152.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_1L,CH_03,SIN_CAMPANA,31,62.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_1L,CH_04,SIN_CAMPANA,21,42.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_20L,CH_01,SIN_CAMPANA,35,262.5,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_20L,CH_04,SIN_CAMPANA,34,255.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_500ML,CH_01,SIN_CAMPANA,67,80.4,1.2,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-25,SKU_500ML,CH_03,SIN_CAMPANA,150,180.0,1.2,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_1L,CH_01,SIN_CAMPANA,30,60.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_1L,CH_02,SIN_CAMPANA,93,186.0,2.0,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_1L,CH_04,SIN_CAMPANA,19,38.0,2.0,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_20L,CH_01,SIN_CAMPANA,40,300.0,7.5,0.0,0.0,3,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_20L,CH_02,SIN_CAMPANA,28,210.0,7.5,0.0,0.0,2,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_20L,CH_03,SIN_CAMPANA,20,150.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
2024-04-26,SKU_20L,CH_04,SIN_CAMPANA,18,135.0,7.5,0.0,0.0,1,2026-06-02 02:05:31.228869,2026-06-02 02:05:31.228869,postgres
